Unnamed: 0,SMILES,QED,DBPP_SCORE,MolSkill,HADES,HADES_scs
635,O(CC(CC)CCCC)C(c1cccc(c1)Cl)C[n+]2ccccc2,0.510048856,0.111515235,9.709203,0.6141411849534965,0.25191668979343335
636,O(c1ccc(cc1(OC))CCN(C)CCc2ccc(OC)c(OC)c2)C,0.649871271,0.995052135,12.949078,0.8091586074946208,0.706681800046866
637,O(CC(CC)CCCC)C(c1ccccc1)C[n+]2ccccc2,0.56583158,0.2819112,14.0714445,0.3583040851275429,0.3218632070761098
638,O=C(OCC)C3(c1ccccc1)(CCN(CCOCC2OCCC2)CC3),0.52632601,0.994277918,-17.060398,0.5285630010406143,0.6304455020348237
639,c1ccc2c[n+](ccc2(c1))CCCCCCCCCCCC,0.351106529,0.999780059,9.061119,0.7184815995725652,0.46569293863241945
640,O=C(C)C1CCC2C3CCC4CC(O)CCC4(C)(C3(C(=O)CC12(C))),0.794958617,0.996350888,12.352876,0.9753570906710084,0.8295089014432648
641,O(CCCCCCCC)C(c1ccc(cc1)C2CCCC2)CBr,0.29189291,0.757034788,14.709855,0.1998469893673058,0.15777435477319313
642,O(CC(CC)CCCC)C(c1ccc(cc1)C2CCCC2)CBr,0.396038076,0.307028083,12.137122,0.3411381826052982,0.1319142852715851
643,O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCC,0.744154608,0.999326552,-7.906112,0.1730097896684816,0.31371428399429746
644,O=P(O)(OCCCCCCCCCCCCCCCC)OCC[N+](C)(C)C,0.145702737,0.999880119,21.521482,0.999368721503655,0.8836106030679289
645,O([Si](C)(C)C)[Si](O[Si](C)(C)C)(C)CCCCCCCCCCCCCC,0.174047076,0.999918692,17.204157,0.7563121381069075,0.42934252935969164
646,N#CC(c1ccc(cc1)Cl)c2cc(c(cc2Cl)NC(=O)c3cc(cc(c3(O))I)I)C,0.29235677,0.95236253,-2.8868256,0.0186040351172921,0.09081916882029481
647,N#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)(C))c3ccc(F)c(Oc2ccccc2)c3,0.499726358,0.255943415,14.049038,0.0246903500998384,0.07698584886865772
648,O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(c(c2)C(F)(F)F)Cl)CC3,0.476842942,0.852301877,0.30603206,0.7541365965540622,0.4787913200088708
649,c1ccc4c(c1)[nH]c(c4(C=CC3=[N+](c2ccccc2C3(C)C)C))C,0.627157601,0.351041009,0.9509102,0.0420640357846335,0.23944918850847702
650,O=C(c1ccc(F)cc1)CCCN4CCC(N2c3ccccc3(NC2=S))CC4,0.462590898,0.995922606,-1.8014699,0.4901928745582493,0.31535181467434265
651,O=C(OCC)Nc1ccc(nc1(N))NC(c2ccccc2)Cc3ccccc3,0.559406018,0.003245466,-0.25913,0.0453557780741068,0.22576022293523662
652,O=C(OCCOCCO)C(c2ccc3Oc1ccc(cc1CC(=O)c3(c2))C)C,0.58321926,0.004441884,-1.5730934,0.2785146507167819,0.7346073775018125
653,O=C1c3ccc(cc3(OCc2ccccc12))CC(=O)OCCN(CC)CC,0.703432223,0.002440802,1.7355834,0.845032558848842,0.5489848006623606
654,c1ccc3c(c1)[N+](=C(C=Cc2ccc(cc2)N(C)CCCl)C3(C)C)C,0.53625231,0.117960305,3.34975,0.5953260212467978,0.27127226372635427
655,O=C(Oc2cccc1c2(OC(C)(C)C1))NCSc3ccc(cc3)C(C)(C)C,0.554722122,0.767921834,-8.038747,0.0817215358186529,0.541430203550914
656,O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1cccc(c1Cl)Cl))COCCOCCN)C,0.362452146,0.995732465,-4.609605,0.9277331495097544,0.8184755432349526
657,O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c2cccc(OC)c2C,0.825973239,0.007449603,4.800656,0.0336555369033548,0.2522125741706923
658,O=C(OC(c1ccccc1)(Cc2ccccc2)C(C)CN(C)C)CC,0.6725579,0.999770013,-0.5597776,0.9992260677781488,0.876718199414562
659,OC(c1ncccc1)(c2ccccc2)CCCN3C(C)CCCC3C,0.849958636,0.980330822,8.550323,0.8211465088913705,0.6271110980840555
660,O=C(N)C(c2cccc1ccccc12)(CC=C(C)C)CCN(C)CC,0.731038639,0.002853075,9.585798,0.8921451602044392,0.6387673273934046
661,O(CCCCCCCC)C(c1ccc(cc1)C2CCCCC2)CBr,0.277618553,0.75711681,15.322913,0.384046319422848,0.5779819377543787
662,O(CC(CC)CCCC)C(c1ccc(cc1)C2CCCCC2)CBr,0.375023239,0.462134038,12.819209,0.441812295028294,0.5848455982500462
663,O(CC(CC)CCCC)C(c1ccc(cc1)CCCCCC)CBr,0.233533583,0.948152295,11.794172,0.5492641104411168,0.5224133107512834
664,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,0.182405528,0.999906756,20.317955,0.8828998993850631,0.5583340746941801
665,O=C1c4ccccc4(C(=O)C1C(=O)C(c2ccccc2)c3ccccc3),0.672472272,0.996504023,4.00547,0.4557069363823654,0.6407214584868653
666,N#CC(OC(=O)C1C(C=C(C(F)(F)F)Cl)C1(C)(C))c3cccc(Oc2ccccc2)c3,0.469387702,0.97882318,13.579414,0.0349909623610801,0.1022515582895374
667,O=C(OCc2cccc(c1ccccc1)c2C)C3C(C=C(C(F)(F)F)Cl)C3(C)(C),0.503249024,0.99375631,15.200913,0.1033564910541897,0.17041855657762547
668,O=C3c5ccc1OC(C(=C)C)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34),0.739996116,0.992864616,-0.5937202,0.2694925577446235,0.5965562611866834
669,N(=CNSN(Cc1ccccc1)Cc2ccccc2)c3ccc(cc3C)C,0.305389602,0.793742231,6.362704,0.2185669830604363,0.4020361973430685
670,O=C(OCC)C3(c1ccccc1)(CCN(CCOCc2ccccc2)CC3),0.525454831,0.966947569,-9.121383,0.8836983697465545,0.7179644821786427
671,O=C(N)C(c2cccc1ccccc12)(CC=C(C)C)CCN3CCCC3,0.752161683,0.103045317,7.132952,0.8522677149624922,0.3708802097057532
672,O=C(N)C(c1ccccc1)(c2ccccc2)CC[N+](C)(C(C)C)C(C)C,0.71311542,0.999913084,9.228196,0.9181579679871418,0.8510564717725781
673,O=C(N)C(c2cccc1ccccc12)(CC=C(C)C)CCN(CC)CC,0.667713161,0.005656757,7.2995124,0.8138149319182578,0.6817959968380365
674,O(CCCCC)C(c1ccc(cc1)C2CCCC2)C[n+]3ccccc3,0.429560125,0.43370834,10.720496,0.3735986119053342,0.21318925115389414
675,C(=C1N(C(=CS1)C)CCCCCCC)c2[n+](c(cs2)C)CCCCCCC,0.246813648,0.287941606,12.107944,0.1993598113497336,0.15655330570235587
676,OC(=NCCCCCCCCCCCC)C[N+](C)(C)Cc1ccccc1,0.172964249,0.999404126,24.562105,0.8652639276561617,0.5101361535550754
677,N#CC(C(=O)OCC)C(=O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C,0.394815632,0.978336169,-2.2986248,0.0500909610617442,0.09124636924749638
678,O(c1ccc3c(c1(OC))c2cc(OC)c(OC)cc2c5c3CN4CCCC4C5)C,0.608478446,0.051587176,11.445399,0.0786557010302595,0.3442938023168318
679,O=C(OCc1coc(c1)Cc2ccccc2)C4C(C=C3CCCC3)C4(C)(C),0.488408882,0.782116573,6.0824766,0.0797864138949227,0.11252560578242325
680,O=C(OCC)Nc1ccc3c(c1)N(C(=O)CCN(CC)CC)c2ccccc2CC3,0.7168136,0.002852581,-12.63717,0.7158367351036624,0.5555083387466974
681,O=C(OC)C3C(OC)C(OC)CC4CN2CCc1c5ccc(OC)cc5([nH]c1C2CC34),0.75526386,0.983801156,10.7611065,0.7831563544798771,0.5009964497185608
682,O=C(O)C2N(C(=O)C(NC(C(=O)OCC)CCc1ccccc1)C)C3CCCCC3(C2),0.585103164,0.999540977,5.8059335,0.9987340744239352,0.7911412085760563
683,O=C(OCC)C(C(=O)C)C(=O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C,0.362786526,0.97629413,-8.8415,0.8906886000537205,0.43848470387894
684,c1ccc4c(c1)N(C(=CC=CC3=[N+](c2ccccc2C3(C)C)C)C4(C)C)C,0.637792664,0.138770623,6.470883,0.0975566190957482,0.34765699718376214
685,n1nc(oc1C)C(c2ccccc2)(c3ccccc3)CCN4CC5CCC4CC5,0.598355141,0.698803356,7.7915044,0.1528976976987718,0.2463804044506769
686,O=C(N1CCCC1)C(c2ccccc2)(c3ccccc3)C(C)CN4CCOCC4,0.753543802,0.483173488,3.6906219,0.8450321533253778,0.3948125413198436
687,Oc6ccc5c2c6(OC3C1(OC)(C=CC4(CC1C(O)(C)CCC)(C(N(C)CCC234)C5))),0.745557572,0.996322812,12.580752,0.9274934791413753,0.66142277761881
688,O=C(OC)C3C(OC)C(OCC)CC4CN2CCc1c5ccc(OC)cc5([nH]c1C2CC34),0.716489812,0.937354697,14.14241,0.8643897169530032,0.5389918759992215
689,O(CCCCCC)C(c1ccc(cc1)C2CCCCC2)C[n+]3ccccc3,0.352085088,0.566749672,11.94013,0.2441162697258035,0.4601617395855562
690,O(CCCC)C(c1ccc(cc1)CCCCCCCC)C[n+]2ccccc2,0.276305707,0.844829657,13.296684,0.8339355634718277,0.5340826220056852
691,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,0.140582459,0.999928088,24.27863,0.915334386635081,0.6336613839495971
692,O=C(Oc1cccc(c1)C)Cc4c2cc(OC)ccc2n(C(=O)c3ccc(cc3)Cl)c4C,0.288210267,0.994766487,2.3250365,0.1437123063033256,0.2742728131343902
693,N#CC(OC(=O)C2C(C=NOCc1occc1)C2(C)(C))c4cccc(Oc3ccccc3)c4,0.240290899,0.026032681,11.661525,0.0053107416298695,0.05246577152835996
694,O=C1c5ccccc5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3)),0.328346506,0.99986921,15.443263,0.999634602988852,0.9154260916348598
695,O=C(c1c(cc(cc1C)C)C)P(=O)(c2ccccc2)C(=O)c3c(cc(cc3C)C)C,0.46322918,0.862305712,2.520949,0.3965285042346839,0.683578992874726
696,O=C(N5CCN(c4ccc(OCC1OC(OC1)(c2ccc(cc2Cl)Cl)Cn3cncc3)cc4)CC5)C,0.455414497,0.999643326,-3.0068784,0.069944346966569,0.12516610927007138
697,c1ccc(cc1)n4c(cc(C=Cc3ccc2cc(ccc2[n+]3C)N(C)C)c4C)C,0.435793471,0.999786266,-5.7749953,0.9962318630416032,0.27174819275397777
698,O=C(OCC(=O)C35(OC(OC5(CC2C4CC(F)C1=CC(=O)C=CC1(C)C4(F)(C(O)CC23(C))))(C)C))C,0.602572924,0.999789727,20.668196,0.988869057558666,0.8735061099590282
699,O=C(OCC)Nc1ccc4c(c1)N(C(=O)CCN2CCN(CCO)CC2)c3ccccc3CC4,0.652630396,0.044017351,-12.162211,0.7576140893848526,0.5088841158065696
700,O=C1OC=C(C=C1)C3CCC4(O)(C5(O)(CC(OC(=O)C)C2=CC(O)CCC2(C)C5(CCC34(C)))),0.460772905,0.114007084,16.189186,0.9522231325426082,0.878991879969346
701,O=C(OCCCCCCCC)C3=C(N=C(C)C(C(=O)NC1CC1)C3(c2ccccc2[N+](=O)[O-]))C,0.195088998,0.03707635,8.54864,0.1053295710282342,0.3010197410891505
702,O=C(N)C(c2cccc1ccccc12)(CC)CCN(CC=C(C)C)CC=C(C)C,0.535190536,0.040578989,7.167505,0.8314139941449307,0.7102174319593553
703,O(CC(CC)CCCC)C(c1ccc(cc1)C2CCCC2)C[n+]3ccccc3,0.399941586,0.496679118,9.736312,0.3108090666633387,0.14399482467116784
704,O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCCCN4CCSCC4,0.502840076,0.984689948,-2.2546995,0.139313695506432,0.19891940921800694
705,O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCCCN4CCOCC4,0.538221086,0.998796951,-5.0482163,0.1382250868949198,0.2578210632779032
706,O=C(OCCCCCCCCCCCCCC)Cc1ccc(cc1)N(CCCl)CCCl,0.110343441,0.439391521,15.334327,0.8651421541914074,0.6939171595997686
707,O=C(OCOC(=O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C)c4ccccc4,0.260810386,0.9962473,-3.5052466,0.2828274937641549,0.42063297547121686
708,O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3)),0.305129156,0.999863206,17.284723,0.9998036742188716,0.9327839238276002
709,O3CC(c1ccccc1)(c2ccccc2)COC3(c4ccccc4)C5NCCCC5,0.668594236,0.160690114,-0.88547057,0.1528854907133192,0.38247349086683285
710,FC(F)(F)C(O)(CCCC(C)C3CCC2C(=CC=C1C(=C)C(O)CC(O)C1)CCCC23(C))C(F)(F)F,0.335501672,0.998030535,23.329536,0.7852894924994097,0.3203572707322887
711,N#CC(c1ccc(OC)c(OC)c1)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C,0.419904876,0.999797074,3.6586514,0.997991807150964,0.2691216045773822
712,O(CC(CC)CCCC)C(c1ccc(cc1)C2CCCCC2)C[n+]3ccccc3,0.374071538,0.539565302,10.401878,0.3138222237981061,0.36188569284170463
713,O(CC(CC)CCCC)C(c1cccc(c1)C2CCCCC2)C[n+]3ccccc3,0.374071538,0.619484442,10.328093,0.4081429423598033,0.34708441818588376
714,OC3C(=C)C(=CC=C1CCCC2(C)(C1CCC2(C(C)CCCC(C)C)))CC(O)C3,0.527790506,0.999878446,25.369919,0.999413895276582,0.8806216026773892
715,OC3C(=C)C(=CC=C1CCCC2(C)(C1CCC2(C(C)CCC(O)C(C)C)))CC(O)C3,0.531050411,0.996884094,26.81725,0.993585588173854,0.8807505494690494
716,O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCCCN4CCN(C)CC4,0.524994987,0.997672025,-5.982762,0.2560031728619947,0.27154084057563993
717,O=C(O)C(c1ccccc1)COC(=O)Cc4c2cc(OC)ccc2n(C(=O)c3ccc(cc3)Cl)c4C,0.328384146,0.998358945,0.73214114,0.8389194724442816,0.5985698763437411
718,O=C(OCOC(=O)Cc3c1cc(OC)ccc1n(C(=O)c2ccc(cc2)Cl)c3C)c4cccc(c4)C,0.24314343,0.997504748,-2.8362832,0.4100607336048545,0.30092234299863113
719,N#CC(c1ccccc1)(c2ccccc2)CCN4CCC(C(=O)O)(c3ccccc3)CC4,0.579375308,0.999371924,0.081676126,0.0454429532597013,0.19549380139329045
720,O=C(N(c1ccccc1)C5CCN4CC(c2ccccc2)c3ccccc3C4C5)CC,0.544182377,0.431400252,2.0324998,0.7382409482996705,0.6004522974343283
721,O=C(OC)C4=C(NC(=C(C(=O)OC2CN(Cc1ccccc1)CCC2)C4(c3cccc(c3)[N+](=O)[O-]))C)C,0.338480913,0.969089491,11.465471,0.4612246185714218,0.5033378591130167
722,O=C2OC=CC(O)(C(=O)C(C)CC=CC3C1OC1(C)C(C)C4C(NC(=O)C34(O2))Cc5ccccc5)C,0.368132402,0.054161819,13.309268,0.9018265406468392,0.32067925926617996
723,O=C(OC)C4C(OC)C(OC1OCCCC1)CC5CN3CCc2c6ccc(OC)cc6([nH]c2C3CC45),0.627640927,0.958043314,10.120143,0.6961632610074008,0.518307845018142
724,O(CCCCCCCCCCCC)C(c1ccc(cc1)C(C)C)C[n+]2ccccc2,0.203327954,0.951149928,13.337457,0.9105992136868007,0.6777067665136427
725,O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCCCN4CC(OC(C)C4)C,0.488240253,0.996487703,-2.4454627,0.179183546295136,0.2815900606546345
726,O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCCCCCN4CCOCC4,0.436053971,0.999239276,-2.334161,0.1722852539877925,0.28612896329822457
727,O=C(Oc1ccc2c(c1)C3(C)(CCN(C)C3(N2C)))NCCCCCCCCCCN(CC)CC,0.356875778,0.994913468,1.655569,0.437272280733501,0.36945317944985206
728,O=C2N(c1ccccc1SC2c5cc(OC)ccc5(OCCCN(C)CCOc3ccc4OCOc4(c3)))C,0.316875181,0.461498003,2.0179305,0.2574280147983168,0.3362625641148193
729,O=C(N(C)C)C(c1ccccc1)(c2ccccc2)CC[N+]4([O-])(CCC(O)(c3ccc(cc3)Cl)CC4),0.368377778,0.992864053,3.7097468,0.5302379411969845,0.5220833091922314
730,O=C(OC(C)C)C4=C(N=C(C)C(C(=O)OCCN(C)Cc1ccc(F)cc1)C4(c3cccc2OCOc23))C,0.44228485,0.164974569,8.435975,0.1672463499436612,0.3512961304614973
731,O=C(OC)C3=C(NC(=C(C(=O)OCC(C)(C)CN(C)Cc1ccccc1)C3(c2cc(ccc2(F))[N+](=O)[O-]))C)C,0.259377702,0.17326134,7.237189,0.3443365966707576,0.2336238523223706
732,O=C(N)C(c2cccc1ccccc12)(CC=C(C)C)CCN(CC=C(C)C)CC=C(C)C,0.409583375,0.03453285,11.095373,0.8620505739469065,0.6450451742978551
733,O=C(OC1C(=CC(C)C(O)C(OC)CC(C)CC=2C(=O)C(=NC(=O)C(=CC=CC1(OC))C)CC(=O)C=2(OC))C)N,0.49204846,0.721234826,17.334969,0.7531400224791521,0.4371846555961715
734,O=[N+]([O-])C(CO)(Br)Br,0.338744073,0.998314556,22.82272,0.893864843237458,0.7359838305302739
735,O=S(=O)(CCCl)Cl,0.44513293,0.998487711,16.045637,0.9108802590134948,0.8251440390456102
736,O=P(OCC)(Cl)Cl,0.584323564,0.997383768,16.557705,0.784479955844021,0.6637567529548819
737,O=NN(C(=O)N)C,0.364365308,0.998963831,19.255692,0.8445009842795219,0.6414106495892005
738,NC(NC(N)=S)=S,0.374250028,0.999117224,31.608444,0.3241880772568233,0.7547864510601668
739,O=NN(C(=N)N[N+](=O)[O-])C,0.176439517,0.890551145,31.630672,0.5583892541202872,0.5250502591947871
740,O=P(OC)(N)SC,0.584024963,0.997332241,19.384438,0.9045593556920116,0.7550664428463086
741,O=C(O)C(F)(F)F,0.501116333,0.999187068,3.4589925,0.2407995355737559,0.4927611139115132
742,O=C1Oc5ccccc5(C(O)=C1C(c2ccccc2)CC(O)c3ccc(cc3)c4ccc(cc4)Br),0.229590089,0.905043021,8.836239,0.0786630601879391,0.5892537332757485
743,N#CC(c1ccccc1)(c2ccccc2)CCN4CCC(C(=O)OCC)(c3ccccc3)CC4,0.42462079,0.994300251,0.92753017,0.2719025974183726,0.2434529270968135
744,O(c5ccc4c(OC(C(c1ccccc1)=C4(c3ccc(OCCN2CCCC2)cc3))(C)C)c5)C,0.418317801,0.694915916,-1.1389632,0.3359069639483283,0.2858626623500825
745,O=C2C(=C(O)c1ccccc1S2)C6c3ccccc3CC(c4ccc(cc4)c5ccc(cc5)Br)C6,0.250693897,0.581684667,12.858781,0.0407320304812565,0.6597871447999283
746,O=C1Oc6ccccc6(C(O)=C1C5c2ccccc2CC(c3ccc(cc3)c4ccccc4)C5),0.304055214,0.438490461,5.7711377,0.0614003552672973,0.6391629321186
747,N#CC(c1ccccc1)(c2ccccc2)CCN5CCC(N4C(=O)N(C(=O)CC)c3ccccc34)CC5,0.346812238,0.73033225,-6.070805,0.2508933921257401,0.11602901934242323
748,O=C3OC2CC(OC1(OC(C)C(C)CC1)C2)CC=C(C)CC(C=CC=C4COC5C(O)C(=CC3C45(O))C)C,0.352294469,0.930087615,19.538246,0.9780623909127428,0.7732762510943619
749,O=C(OCCN1CCN(CC1)CCCN4c2ccccc2Sc3ccc(cc34)C(F)(F)F)CCCCCCCCC,0.154320757,0.998673785,8.301251,0.8851852698146699,0.5617868362159358
750,O=C1OC=C(C=C1)C4CCC5(O)(C6(O)(CC(OC(=O)C)C3=CC(OC2OC(CO)C(O)C(O)C2(O))CCC3(C)C6(CCC45(C)))),0.198889379,0.977953986,12.671184,0.985473764893806,0.9051513738730097
751,O=C2OC(C)CC=CC=CC=CC=CC(OC1OC(C)C(O)C(N)C1(O))CC4OC(O)(CC(O)CC3OC3(C=C2))CC(O)C4(C(=O)O),0.156888875,0.999907619,19.460094,0.9703810284082988,0.724641796908762
752,O=C3OC2CC(OC1(OC(C(C)C)C(C)CC1)C2)CC=C(C)CC(C=CC=C4COC5C(O)C(=CC3C45(O))C)C,0.339926285,0.958959305,19.690582,0.983872111560007,0.7934654080232928
753,O=C4N(C(=O)C5C3C(=CC(C3(=C(c1ncccc1)c2ccccc2))C45)C(O)(c6ncccc6)c7ccccc7)C,0.303478062,0.123724299,8.9415655,0.0274845230664086,0.30893216961672665
754,O=C(OC)C5=C(NC(=C(C(=O)OCCN1CCN(CC1)C(c2ccccc2)c3ccccc3)C5(c4cccc(c4)[N+](=O)[O-]))C)C,0.193447515,0.999247922,13.739357,0.5758019440003427,0.5227711283901403
755,O=C(OC4CC6CCC3C(CCC1(C)(C3(CC(OC(=O)C)C1[N+]2(C)(CCCCC2))))C6(C)(CC4[N+]5(C)(CCCCC5)))C,0.301332798,0.999701282,21.725933,0.9272544322187602,0.6396482405947064
756,O=C4N(C(=O)C5C3C(=CC(C3(=C(c1ncccc1)c2ccccc2))C45)C(O)(c6ncccc6)c7ccccc7)CCC,0.244424992,0.369442258,8.357823,0.0411625559622221,0.28749718836932764
757,O=C(N(C)C)CN4C(=O)C5C3C=C(C(C3(=C(c1ncccc1)c2ccccc2))C5(C4(=O)))C(O)(c6ncccc6)c7ccccc7,0.254760157,0.062484285,7.905831,0.0743442542165458,0.3629247407573013
758,O=C(OCCN1CCN(CC1)C(c2ccccc2)c3ccccc3)C5C(=NC(=C(C5(c4cccc(c4)[N+](=O)[O-]))P6(=O)(OCC(C)(C)CO6))C)C,0.093372577,0.55297741,17.25759,0.8195543296604564,0.41042565445203916
759,O=C4N(C(=O)C5C3C(=CC(C3(=C(c1ncccc1)c2ccccc2))C45)C(O)(c6ncccc6)c7ccccc7)Cc8ncccc8,0.192624548,0.271146665,5.238624,0.0360517790979498,0.2675702979246707
760,N#CC(C#N)(Cl)Cl,0.468234127,0.996725281,27.652351,0.814933803829151,0.37476486887080956
761,O=C(C(F)(F)Cl)C(F)(Cl)Cl,0.646852281,0.998842536,14.566203,0.9060981269171248,0.7146286178505211
762,N#CC(=C(Cl)Cl)Cl,0.494132673,0.996800948,26.543255,0.5184318749544271,0.2780526035433305
763,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0.613805655,0.998970469,34.299725,0.9047596867875952,0.8207783813175947
764,O=C(C(F)(F)F)C(F)(F)Cl,0.447480957,0.998895696,5.9869876,0.9393949095835372,0.6786305495161662
765,O=C(C(F)(F)F)C(F)(F)F,0.500030857,0.999295042,16.15031,0.900783890638141,0.7142880804207702
766,NC(NNCNNC(N)=S)=S,0.127690656,0.998515966,38.58329,0.5677126735395283,0.6182006697160041
767,O=P(OCC)(N)SC,0.626531529,0.994555406,11.848879,0.8178540931160104,0.5686433374763886
768,N#CC(CCl)(Cl)Cl,0.535013928,0.99599691,26.317526,0.7494623620649431,0.32008438209207946
769,O=[N+]([O-])c1nccs1,0.421404676,0.997967812,16.80044,0.5739558587169976,0.6799664199067992
770,N#CSCSC#N,0.321594517,0.998348584,21.956886,0.1875929338686675,0.23223661228640538
771,O=C(O)C(CCl)Cl,0.583088018,0.999306572,11.70419,0.9427828930179604,0.8554317190358585
772,O=S(=O)(C(=CCl)Cl)C,0.601484093,0.999250482,18.175716,0.8761514996329144,0.6905433571185868
773,C(CCl)C[Si](Cl)(Cl)Cl,0.382199176,0.998484443,18.783878,0.7236935087645869,0.7157558779461581
774,O=[N+]([O-])C(C)CCl,0.310991167,0.998661157,17.545643,0.8656843408933685,0.812442174275413
775,O=[N+]([O-])OCC(O[N+](=O)[O-])C,0.412948987,0.998307744,30.753098,0.4967164376674294,0.6407447258072297
776,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0.405357004,0.998843897,35.28759,0.9157581663027836,0.522600307080193
777,O=S1(=O)(OCCC1),0.415503947,0.998325641,14.944371,0.8849006582101097,0.46425057689870863
778,O=NN(C)CCCl,0.315752955,0.99753752,22.252247,0.6286566928137663,0.6205733123656788
779,O=NN(C(=O)NC)C,0.385969801,0.998120743,9.728428,0.7423292519003879,0.5294901191730348
780,N1C(NCNC1)=S,0.35450151,0.996306032,21.644474,0.5449315267592064,0.6882158706351306
781,O=[N+]([O-])CCCO,0.393656459,0.99302268,20.26835,0.3272213509489434,0.5227455398369408
782,O=CNP(=O)(OC)SC,0.500332173,0.994516071,19.416018,0.848227524725161,0.6066422217971585
783,O=NN(N(C)C)C,0.366428211,0.998420427,22.884096,0.3565863446842214,0.3065555206663093
784,N=C(N=C(N)NC)N,0.226085759,0.999240496,29.329168,0.6681141357788548,0.7493952006937895
785,O=P(OC)(SC)SC,0.610726475,0.998450289,18.64102,0.7413898391114336,0.595374929115567
786,CSP(SC)SC,0.599414868,0.998798507,16.218866,0.6558883636151801,0.7789563951956727
787,n1c([nH]c(c1Br)Br)Br,0.784226842,0.998237615,19.8847,0.8084074571562848,0.5495187576935386
788,O=C1NC(=O)N(C(=O)N1Cl)Cl,0.562367174,0.999564559,6.58328,0.922569889457216,0.8724623686536235
789,O=C(C(Cl)Cl)C(Cl)(Cl)Cl,0.632968725,0.998666589,25.484312,0.895199835519359,0.7853322794346578
790,n1c([nH]c(c1I)I)I,0.609708202,0.999084833,29.284273,0.6783511339451573,0.5195853179562973
791,O=CCC3CC(C)C(O)C=CC=CCC(OC(=O)CC(O)C(OC)C3(OC2OC(C)C(OC1OC(C)C(OC(=O)CC(C)C)C(O)(C)C1)C(N(C)C)C2(O)))C,0.175831551,0.995309358,22.54536,0.9656818911857108,0.46331129992934306
792,O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CCC67(C))),0.188481572,0.999925873,8.542562,0.9997966834426776,0.909298469792283
793,O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C))),0.162214624,0.999888988,12.648227,0.9998011223088464,0.9120316892407315
794,O=C(OC)C5c1cc6C(=O)c7cccc(O)c7(C(=O)c6(c(O)c1C(OC4OC(C)C(OC3OC(C)C(OC2OC(C(=O)CC2)C)C(O)C3)C(N(C)C)C4)CC5(O)(CC))),0.22836137,0.999560548,19.962479,0.9937542289491438,0.8911264859718289
795,O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(OC)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C))),0.178086776,0.999891778,15.03976,0.9939996211709072,0.8913089942630611
796,O=C(O)C(CC)C1OC(C(C)CC1(C))C(C)C(O)C(C(=O)C(CC)C5OC4(OC2(OC(C)(CC2)C3OC(C)C(O)(CC)CC3)C(O)C=C4)C(C)CC5(C))C,0.162151526,0.997684615,20.11026,0.9852856907225608,0.8514943097774734
797,O=CCC4CC(C)C(OC1OC(C)C(N(C)C)CC1)C=CC=CCC(OC(=O)CC(O)C(OC)C4(OC3OC(C)C(OC2OC(C)C(O)C(O)(C)C2)C(N(C)C)C3(O)))C,0.174749328,0.999863465,18.146652,0.9574675640288458,0.4399452736648769
