Unnamed: 0,SMILES,QED,DBPP_SCORE,MolSkill,HADES,HADES_scs
137,O=C(C=CCCCCCO)NCc1ccccc1,0.5472409929497801,0.7758702076654103,16.695946,0.2711603964207823,0.4049007600754372
138,COc1ccc(C(=O)CCC(=O)NCCCCCCO)cc1,0.4858112876025431,0.0203197698740536,13.262502,0.5142280739567129,0.5006621087186585
139,COc1cc(CCCCO)c(OC)cc1CCN,0.6894309983066589,0.6732042899241008,17.442373,0.7709610752752393,0.7062019688066582
140,O=C(NCCCCCCCCCCO)c1ccc(O)cc1,0.5485694103041674,0.7136567121300416,19.05733,0.5163205692655571,0.4841545897272006
141,CCn1cc(C(=O)Nc2cc(C)ccc2C)cn1,0.9006265994378853,0.0033191610169088,8.73277,0.0580234795569804,0.19955270934093777
142,O=C(O)CCC(=O)Nc1ccc(CCCCCCCO)cc1,0.5485112536831894,0.9954960621098145,11.901456,0.8922723743623745,0.756382116063145
143,Cc1ccc(C(=O)CCC(=O)NCCCO)c(C)c1,0.581706655681548,0.005478178510803,-0.7071943,0.4074437263282579,0.6590753809906789
144,O=C(CCCCCCCCO)Nc1ccccc1Cl,0.6730627349823747,0.9618797571624652,13.5942545,0.3453000108148403,0.37326635116958384
145,COc1ccc(-c2cccc(O)c(=O)c2)cc1,0.8582224186205692,0.9973070171575488,9.770783,0.4111628258640207,0.2886780172708687
146,CN(C)c1ccc(OCCCCCCCCCO)cc1,0.6244213855382077,0.046804213659891,3.9924989,0.2428151517577171,0.4303588123938633
147,O=S(=O)(O)c1ccc(O)cc1,0.6124372567864462,0.9995644629016224,11.145509,0.1267812606233469,0.5136011761772303
148,Cc1nc(Cl)sc1C(=O)Nc1ccc(Cl)cc1,0.9063131318570098,0.7674411405883027,-6.056068,0.1502811547543867,0.32905847369173596
149,CCOc1ccccc1C(=O)Nc1nccs1,0.904752332204262,0.0176029346596106,-2.0862138,0.0378257150573041,0.10342393983272173
150,OCCCCOc1ccc(-c2ccccc2)cc1,0.7854548919226725,0.7690618029066045,12.13993,0.1537559559690123,0.5971084598139893
151,OCCCNc1ccnc2cc3ccccc3cc12,0.5534491886520013,0.0103869825715769,1.2704257,0.180335449363166,0.33782578090155246
152,COC(=O)C=Cc1cc(OC)ccc1OC,0.5761279360207752,0.9922757989849162,13.451029,0.1097932076796609,0.5602745368733657
153,CCCCCCC(=O)NC,0.5830362922015678,0.9995491647204342,11.958583,0.0004818503407333,0.11673921181780837
154,COc1ccc(CCO)cc1,0.7054848138414032,0.9994077562204272,6.1260896,0.0014217246955956,0.1305335099747015
155,CCc1nc2ccccc2c(C(=O)O)c1C,0.8375461100715168,0.1874663409068929,10.082906,0.224800754417004,0.4450008730462847
156,Cc1ccc(C(=O)NN=Cc2ccncc2)cc1,0.6587777721442907,0.0721845935243429,9.98262,0.0257031686194902,0.2007208985301107
157,OCCCCCCOc1ccc2c(c1)CCCC2,0.7483596300527828,0.0470256089051887,8.1001005,0.1527882464016842,0.5515515027693485
158,CN(C(=O)c1ccccc1Cl)C1CCCCC1,0.7841211113982982,0.0785653779950344,8.138341,0.4361545719564522,0.21647068809539532
159,CN1CCN(C(=O)Nc2ccccc2)CC1,0.7759589578357753,0.9977453234673744,-10.749713,0.8144883854620121,0.21992948387094735
160,O=C(CCCCCO)NCCc1cccc(Cl)c1,0.7128246054383363,0.007600918143407,14.448102,0.2470648558787956,0.3772596933272016
161,Cn1c(=O)c(C(=O)NCCCCCO)c(O)c2ccccc21,0.6978316295791112,0.0178374422341824,11.620311,0.4646121340874667,0.46203888030434265
162,O=C(C=Cc1cccc(O)c1)c1cccnc1,0.6450107790988752,0.1899313456776597,1.5883917,0.0593425928227315,0.1860738511439481
163,O=S(=O)(Cc1ccccc1)NCCCOCCCCO,0.6038643339489043,0.2384034633748278,8.903091,0.2237462883910482,0.4015339777753679
164,CN(C)CCC(=O)OCCCCCCCCCO,0.4310688234517675,0.9959390822234236,13.175178,0.1957593678719185,0.5102550716799337
165,CCc1ccc(OCCCCn2ccnc2)cc1,0.698660632794549,0.2197897940744204,4.83831,0.0424633076109684,0.1949233578492955
166,CCNC(=O)Nc1ccc(-c2cccc(C(=O)O)c2)cn1,0.8048063967074438,0.017211369709582,-3.8596935,0.8678017635365155,0.47730409014764363
167,CC(C=Cc1ccccc1)=CC(=O)O,0.5845885160888784,0.9890081893615664,16.626198,0.5567105578602397,0.5784157937216895
168,COc1ccc2ncn(-c3ccccc3)c2c1,0.6686284207347574,0.1265465657341572,-6.2776866,0.0505325116532461,0.20330233269854764
169,OCCCCCCNCc1ccccc1-c1ccccc1,0.681863041248229,0.7516522962726404,10.627519,0.6314017182433808,0.3982176745608861
170,Cc1cc(Br)ccc1O,0.6608123252102953,0.9986718731340386,12.939624,0.0151779124343531,0.2897364360406746
171,Cc1ccccc1NC(=O)NCCCl,0.7424834601778357,0.6771458850283085,10.894499,0.1814996066466103,0.48916228242725657
172,CN(C)CCCNc1ccnc2ccccc12,0.7987553842118578,0.6881111936936118,-1.1098233,0.8174355683066858,0.5589603812367948
173,O=C(CCCO)Nc1ccc(C(=O)N2CCCCC2)c(Cl)c1,0.8745265303600772,0.0013340730083398,-3.3245537,0.2493216332670471,0.5319276565522923
174,COc1ccc(C(=O)O)c(Nc2cc(C)cc(C)c2)c1,0.8886686409463235,0.4173589177528202,3.432816,0.8456273540765794,0.5128475456188031
