threshold,accuracy_mean,accuracy_std
0.99,0.7328738957868985,0.01549049644021841
0.98,0.7330067444562612,0.012175400281336424
0.97,0.7302254492241264,0.01355548364289686
0.96,0.7297128790076897,0.01336478501619409
0.95,0.7295713698249019,0.016339860196100252
0.94,0.7257874817069904,0.014742845198234473
0.9299999999999999,0.7303211480390948,0.013973089270328422
0.9199999999999999,0.7258834467668933,0.014775139656042826
0.91,0.7267819465692111,0.012353916380648335
0.9,0.7199863238851881,0.015372368245583991
0.89,0.7210257116321127,0.01424183053635812
0.88,0.7166887634856364,0.014505237507203752
0.87,0.7190901596740739,0.01292587476928752
0.86,0.7180523975318603,0.012747108486528998
0.85,0.7152170751600387,0.010301196158660384
0.84,0.7175795183927477,0.011348657867032628
0.83,0.7184785506849349,0.012424580863248873
0.82,0.7183264003907646,0.008390847845411572
0.81,0.7098844802881881,0.009361420554160433
0.8,0.7117212597184593,0.00735669450513419
0.79,0.7138501011560808,0.011584507878972096
0.78,0.712389231438489,0.01131275201994299
0.77,0.7101163677302529,0.010536841875719719
0.76,0.7048775798237248,0.013281402179595657
0.75,0.7090241347067947,0.0073932708236339835
0.74,0.7049125715835384,0.008745935025338662
0.73,0.7057722071784394,0.012098063282899594
0.72,0.7057669753710596,0.013085792059906079
0.71,0.7052455671445743,0.007977990711050997
0.7,0.7068067181112305,0.009301890093129856
0.69,0.7106797138769542,0.012132200100591477
0.6799999999999999,0.7012821043712623,0.010352464340009972
0.6699999999999999,0.7022233689637034,0.00802337479386942
0.6599999999999999,0.7026979624558386,0.01123024506184051
0.6499999999999999,0.7013760888332079,0.00969309603828579
0.6399999999999999,0.7034439569707399,0.008091487268610325
0.63,0.7009488425652914,0.0052357379566887
0.62,0.6983050065717181,0.003611758620489179
0.61,0.7007116345675353,0.007300931351885975
0.6,0.7029265099401696,0.008011392600839863
0.59,0.6989154336977037,0.011339297084306848
0.58,0.701234402153797,0.01286125875630378
0.5700000000000001,0.6964666015367356,0.008198608241970622
0.56,0.6986360215347968,0.009218838875177993
0.55,0.6950524578051818,0.00939938789702998
0.54,0.6959886680868663,0.008376761684256098
0.53,0.6987792450706072,0.010433096145974246
0.52,0.6944837023544776,0.011124735925535584
0.51,0.6924976407111089,0.009739926320330711
0.5,0.6908461114851757,0.011274235124929132
0.49,0.6926422236066958,0.010584449271937302
0.48,0.69576038684747,0.009804668752155271
0.47,0.69576038684747,0.009804668752155271
0.45999999999999996,0.6826452718279589,0.010804838094840027
0.44999999999999996,0.680984372102108,0.007909272165346586
0.43999999999999995,0.6845733451357259,0.008235063231752895
0.42999999999999994,0.6796173980981501,0.009539927284743501
0.41999999999999993,0.6810209007183213,0.009066397615886247
0.41000000000000003,0.6811690010682654,0.011471809743410801
0.4,0.6767218405478347,0.011550613000728177
0.39,0.6733284925850029,0.013583457707328998
0.38,0.6788569787725747,0.014856300619757158
0.37,0.6761627218419829,0.017949356138267217
0.36,0.6811657498588429,0.016954771822934173
0.35,0.6691791302340686,0.008702961111526658
0.33999999999999997,0.6706460304938443,0.01588161271463718
0.32999999999999996,0.6641754809790276,0.008322579688891574
0.31999999999999995,0.6617721041926325,0.010878103969300125
0.30999999999999994,0.6666338892716397,0.014691203487453473
0.29999999999999993,0.6626194730714398,0.016435599031318773
0.2899999999999999,0.6611599627136242,0.015940803990783504
0.28,0.6583749725305094,0.01243561290023121
0.27,0.6583749725305094,0.01243561290023121
0.26,0.6550732734384196,0.012946055744391836
0.25,0.6586590840109267,0.011810900546512274
0.24,0.6586590840109267,0.011810900546512274
0.22999999999999998,0.6625711214806904,0.006914140039069089
0.21999999999999997,0.6663986618718409,0.011048660702149434
0.20999999999999996,0.6531295047085134,0.009353155955869686
0.19999999999999996,0.6507240585758494,0.007504672643551985
0.18999999999999995,0.6472841015103942,0.008441126124329453
0.17999999999999994,0.6482314853933309,0.009365372059791358
0.16999999999999993,0.6479530775969541,0.009364276647260647
0.15999999999999992,0.6477701629838194,0.011292583244329347
0.15000000000000002,0.6311833169262252,0.006197441977910038
0.14,0.6086178358728003,0.007256880924499786
0.13,0.6048615548998755,0.008289373601608956
0.12,0.6119534670320983,0.016428948114220628
0.10999999999999999,0.6056205542524661,0.01844965918398462
0.09999999999999998,0.5962610989676985,0.014721777788448222
0.08999999999999997,0.5854995004225365,0.008828900621489036
0.07999999999999996,0.5854995004225365,0.008828900621489036
0.06999999999999995,0.5940379462099882,0.012781895618870545
0.05999999999999994,0.5878390973851084,0.0142368154689722
0.04999999999999993,0.5878390973851084,0.0142368154689722
0.039999999999999925,0.5317719839103466,0.009490115449887902
0.030000000000000027,0.5317719839103466,0.009490115449887902
0.020000000000000018,0.5317719839103466,0.009490115449887902
0.01,0.5743008311713678,0.019138412200461755
