threshold,accuracy_mean,accuracy_std
0.99,0.7340455997133165,0.013713258739011037
0.98,0.731213972292475,0.012824719373528878
0.97,0.7316381448475922,0.013335523952744408
0.96,0.7298993110751812,0.013963974940105752
0.95,0.7315017787238725,0.014260798725724867
0.94,0.7245216158220037,0.015943167025309464
0.9299999999999999,0.7259355820569343,0.014590482651500121
0.9199999999999999,0.7226766196198648,0.016168619632283325
0.91,0.7240511610224063,0.015821869160912022
0.9,0.7235277721979638,0.014366585634186116
0.89,0.7196476527752145,0.008572031877467983
0.88,0.720692449826142,0.012384504909998728
0.87,0.7151678360861737,0.009505730314383374
0.86,0.719845080947335,0.0106961174575534
0.85,0.7173370785876119,0.013671678742058688
0.84,0.7148870645634903,0.008512395323311583
0.83,0.717958768063161,0.013451217640700142
0.82,0.7195046954843386,0.01019885536731275
0.81,0.7138921278246085,0.008293587609819944
0.8,0.7126156208282393,0.008730445215211229
0.79,0.7117241559346354,0.013722505609907964
0.78,0.7154458001409927,0.00851821117620416
0.77,0.7119613639323916,0.012763317252526081
0.76,0.7076160215174246,0.008080327363885677
0.75,0.7070960613990277,0.011885184984474825
0.74,0.7070469110734743,0.012337764871589862
0.73,0.7057179137938178,0.009299521812571192
0.72,0.7111541298724664,0.01091174020360062
0.71,0.7074691030306339,0.014643489619954217
0.7,0.7057670641193712,0.010436655885522235
0.69,0.7064316958816667,0.012132588280604227
0.6799999999999999,0.7045846303332589,0.011538287303956741
0.6699999999999999,0.7043037700622639,0.01040018885846661
0.6599999999999999,0.7047694367960393,0.008062884738339625
0.6499999999999999,0.7006660904446506,0.006917264509695114
0.6399999999999999,0.6970266964740144,0.007110692253936309
0.63,0.6993863322388589,0.010583788611317814
0.62,0.7023068010625778,0.005622682658469999
0.61,0.7002807820969504,0.005343117025371235
0.6,0.702083840378873,0.006705138942750354
0.59,0.6991000626638609,0.01310899716355627
0.58,0.7003778402716951,0.012309917343158817
0.5700000000000001,0.6966982227338657,0.008347599295752316
0.56,0.6943406563152902,0.010279624456407843
0.55,0.6993007420454038,0.012258711071818054
0.54,0.696986295410198,0.008393635562070149
0.53,0.6993840853959667,0.010853755176108752
0.52,0.6969393919275365,0.008371643149723315
0.51,0.6934918393283951,0.007719742948197089
0.5,0.6937672015470756,0.009487515395130932
0.49,0.6958095371730233,0.01218536169089635
0.48,0.693402731680583,0.010118969232927825
0.47,0.693402731680583,0.010118969232927825
0.45999999999999996,0.6833912663428601,0.006512045250711323
0.44999999999999996,0.6846659702378949,0.009025485462873187
0.43999999999999995,0.6870218223034477,0.00792068400864316
0.42999999999999994,0.6828770705217121,0.010124821470604204
0.41999999999999993,0.6816832856377248,0.007588256743580528
0.41000000000000003,0.6825324576178662,0.009157296478970168
0.4,0.6721932285264869,0.010183913692066199
0.39,0.674596339067947,0.016375216615690687
0.38,0.6802167403711954,0.0152433484940148
0.37,0.683193926919051,0.014647341788920337
0.36,0.6793730664433684,0.010872072669345687
0.35,0.6697913604613884,0.011270709571101453
0.33999999999999997,0.6663036730433651,0.012291677846507166
0.32999999999999996,0.6694574774172368,0.011319602979716816
0.31999999999999995,0.6614442516906648,0.010083349954297535
0.30999999999999994,0.6655947677696495,0.014229680738572198
0.29999999999999993,0.6630937115703288,0.014885292454010999
0.2899999999999999,0.6627120094252972,0.015570603545463893
0.28,0.656584092216369,0.01125092220247317
0.27,0.656584092216369,0.01125092220247317
0.26,0.6597055066665655,0.015876665557259258
0.25,0.6571920062545278,0.012375290969832014
0.24,0.6571920062545278,0.012375290969832014
0.22999999999999998,0.6617250232133483,0.007382032931423702
0.21999999999999997,0.6670127839488067,0.010084869645615502
0.20999999999999996,0.657426318036108,0.005210236454766956
0.19999999999999996,0.6517650719274853,0.007395280595511578
0.18999999999999995,0.6467192185072934,0.008226193981112054
0.17999999999999994,0.6460094863636708,0.007025552775146198
0.16999999999999993,0.6485184930899244,0.009211118552356467
0.15999999999999992,0.6459724252575882,0.012687527728568886
0.15000000000000002,0.6296276640118836,0.005913082710115885
0.14,0.607628602817959,0.005387639644466474
0.13,0.6084027369677164,0.009413792105468681
0.12,0.6111985457588371,0.015770284924272765
0.10999999999999999,0.6036387481850498,0.018033736612062257
0.09999999999999998,0.596590488326066,0.017078657471837042
0.08999999999999997,0.5896025805289905,0.010242968110034185
0.07999999999999996,0.5896025805289905,0.010242968110034185
0.06999999999999995,0.5963506784921714,0.012799854482128578
0.05999999999999994,0.585567770533272,0.016229009023705297
0.04999999999999993,0.585567770533272,0.016229009023705297
0.039999999999999925,0.5316335484403579,0.011869294089529086
0.030000000000000027,0.5316335484403579,0.011869294089529086
0.020000000000000018,0.5316335484403579,0.011869294089529086
0.01,0.5729300734681182,0.019291816318495428
