threshold,accuracy_mean,accuracy_std
0.99,0.7326314559817627,0.014160069295576455
0.98,0.7313602695410848,0.013859507058752427
0.97,0.7318352180264664,0.015481284101277483
0.96,0.7308897259931758,0.014108667764603901
0.95,0.7255136563447093,0.01619599477496373
0.94,0.7260243347115003,0.013654036043990831
0.9299999999999999,0.7260243347115003,0.012178641283753362
0.9199999999999999,0.7265460091829199,0.014840861032070801
0.91,0.725318652512104,0.013956433844764134
0.9,0.7226280017841809,0.010722141349493336
0.89,0.7206469057032573,0.011140616156945822
0.88,0.7189544147885352,0.014109721154456998
0.87,0.7190426349532317,0.012455758518414869
0.86,0.7171124922991957,0.013249690684795534
0.85,0.7144649613546421,0.013141770254404222
0.84,0.715682386900568,0.010713965564646644
0.83,0.7154489626021034,0.007988104863667385
0.82,0.7164428062261434,0.007791557658161406
0.81,0.7135151249970874,0.008908835483376388
0.8,0.7125267794253618,0.011329348139925382
0.79,0.7124270306661671,0.010431906918945218
0.78,0.7154038622207766,0.010891333423964908
0.77,0.7083599466860567,0.00856147283706842
0.76,0.7087003321490531,0.012174995593366468
0.75,0.7082711052831795,0.007783510278265587
0.74,0.7060979903341382,0.013060532467791139
0.73,0.708271194031491,0.011632110816530391
0.72,0.7092673732467347,0.014465768316978529
0.71,0.7057687784723938,0.012087307819975454
0.7,0.7061944878839106,0.010261288959271333
0.69,0.7062795455874963,0.010872561873657026
0.6799999999999999,0.70307596964989,0.007716186298736594
0.6699999999999999,0.7033620617282651,0.00863510396078125
0.6599999999999999,0.7001916744491383,0.00901938267006267
0.6499999999999999,0.7016076212820263,0.009261186655068612
0.6399999999999999,0.702974861530919,0.008820244037335665
0.63,0.6990071713167573,0.009293162215375971
0.62,0.7010883711501218,0.00773162781669794
0.61,0.7008582868093913,0.009258325247118166
0.6,0.7023645231532448,0.006951275733405228
0.59,0.6964144662466946,0.009491782694790582
0.58,0.6988694458332612,0.009053122217964048
0.5700000000000001,0.6998183665725973,0.008501501805527764
0.56,0.6960903086957069,0.011803302627496026
0.55,0.698547446376854,0.010390102485097906
0.54,0.7012782319236589,0.01338851509194739
0.53,0.6953858971077757,0.011755557099003083
0.52,0.6949076974129716,0.011012623058041316
0.51,0.6935401909191443,0.008891279736755119
0.5,0.6972183603488858,0.011702196991632104
0.49,0.691640723835761,0.008209775556848943
0.48,0.6944384244765275,0.010022358582703407
0.47,0.6944384244765275,0.010022358582703407
0.45999999999999996,0.6861832026863774,0.012041965357963275
0.44999999999999996,0.6854226946124904,0.011773466222458654
0.43999999999999995,0.6821140493599982,0.006629922639282513
0.42999999999999994,0.6805609982817951,0.007701280955256118
0.41999999999999993,0.681639810861109,0.010034848019365846
0.41000000000000003,0.6822121725144817,0.010158537400260674
0.4,0.6771073263921579,0.010458454280643745
0.39,0.675358561494857,0.015883843437511667
0.38,0.6787596543528951,0.014829332109620248
0.37,0.6792770126351538,0.012474122915509346
0.36,0.6803146860290556,0.01496995328770925
0.35,0.6718210743779961,0.01002142160123174
0.33999999999999997,0.6710660643564236,0.008933931379574224
0.32999999999999996,0.6631850660610332,0.008063885184078858
0.31999999999999995,0.6648377771501195,0.008369689152223685
0.30999999999999994,0.6657321382598994,0.014147819457063959
0.29999999999999993,0.6624292573046564,0.016583718049503437
0.2899999999999999,0.6658263889667797,0.015933244351528396
0.28,0.6604917247486602,0.01308058356766869
0.27,0.6604917247486602,0.01308058356766869
0.26,0.6555410095184641,0.012027233414373518
0.25,0.6618638418116861,0.01177394718914986
0.24,0.6618638418116861,0.01177394718914986
0.22999999999999998,0.663135649490545,0.012237371882749783
0.21999999999999997,0.6658787905017555,0.010107449491000967
0.20999999999999996,0.6528977947630716,0.008741339920427325
0.19999999999999996,0.6477019491432899,0.007448749025238003
0.18999999999999995,0.6443998950579539,0.006015455414789676
0.17999999999999994,0.6482271692041698,0.008157684429966592
0.16999999999999993,0.6488046739166107,0.012650649550967874
0.15999999999999992,0.6508740789105424,0.009719627031026443
0.15000000000000002,0.6315111694281932,0.004665416290449938
0.14,0.6104555309212902,0.002990370745185751
0.13,0.6069890369777204,0.00939891848950645
0.12,0.6150631472560703,0.013245970044849972
0.10999999999999999,0.6021222257230598,0.016628238888559455
0.09999999999999998,0.5965922026790887,0.014189673909485936
0.08999999999999997,0.5888491961121292,0.01068029375332199
0.07999999999999996,0.5888491961121292,0.01068029375332199
0.06999999999999995,0.594229521336548,0.013044540637766663
0.05999999999999994,0.5853774660181771,0.016473037817002573
0.04999999999999993,0.5853774660181771,0.016473037817002573
0.039999999999999925,0.5298379688087073,0.010425506109529243
0.030000000000000027,0.5298379688087073,0.010425506109529243
0.020000000000000018,0.5298379688087073,0.010425506109529243
0.01,0.5742065804644875,0.01913621568633022
