threshold,accuracy_mean,accuracy_std
0.99,0.7354639708857199,0.012917880086662847
0.98,0.7335298670357691,0.014417743914155467
0.97,0.7306437687336829,0.010938687150292508
0.96,0.7280572110892186,0.013212751204808765
0.95,0.7277732771054244,0.015348896048147412
0.94,0.7266850940261925,0.013339899022378452
0.9299999999999999,0.7268773791392448,0.015243179136679844
0.9199999999999999,0.7264627545806687,0.016198886972699878
0.91,0.7272491501593863,0.012692467617724492
0.9,0.722822001250256,0.013557508327317051
0.89,0.7225813645464544,0.00978713731019909
0.88,0.7164463236805005,0.012016822878148018
0.87,0.7200280843087812,0.011578133927720682
0.86,0.7200803083471337,0.014402128131553891
0.85,0.716679925475588,0.013708398937414027
0.84,0.7160135793602697,0.010747398706180328
0.83,0.7199374398045695,0.013298002475962876
0.82,0.7189527004355125,0.013613663892599439
0.81,0.711161253529492,0.01214263088534001
0.8,0.7093104930301042,0.011185030319488223
0.79,0.7092726050541144,0.012403756652467188
0.78,0.7115849823430513,0.011216951928909485
0.77,0.7135170168467332,0.00919138631746444
0.76,0.7084631241512971,0.007769442830553982
0.75,0.711908962397416,0.010007095183248398
0.74,0.7065198272980515,0.013275465088086486
0.73,0.7092145279702011,0.01121059234222516
0.72,0.7030777727512245,0.010062301924046536
0.71,0.7065761900289422,0.01291379423893495
0.7,0.7079851907014276,0.008973514572077153
0.69,0.7102558963150833,0.013238930758520144
0.6799999999999999,0.7065726725745852,0.010998297595048548
0.6699999999999999,0.7068499266429116,0.0093195651071683
0.6599999999999999,0.7024517389514111,0.00851042525259144
0.6499999999999999,0.7051008067523643,0.011070852333005938
0.6399999999999999,0.6987247741893625,0.0072987994960052064
0.63,0.6979720997589937,0.010598758805724199
0.62,0.6991558929048821,0.00758091824654279
0.61,0.6991069200759521,0.0038961459428292003
0.6,0.6986361990314198,0.00872351447601522
0.59,0.6980187369967201,0.01123641031718333
0.58,0.6995705174634584,0.010022174575818117
0.5700000000000001,0.7013718613923583,0.008485405885554433
0.56,0.6957553325367133,0.006001097157822702
0.55,0.7007093877246431,0.009909900851648504
0.54,0.6995392206546249,0.012227608899899878
0.53,0.6992970470944236,0.00912279353545132
0.52,0.6941071432685142,0.012063070818318497
0.51,0.6921245990795025,0.007957274832550919
0.5,0.6934394377934193,0.011115815921434064
0.49,0.6948133579577798,0.011967341250929357
0.48,0.6957550662917787,0.004319478737358274
0.47,0.6957550662917787,0.004319478737358274
0.45999999999999996,0.6850046413478685,0.010907936695469895
0.44999999999999996,0.6837731459845147,0.007377594645053589
0.43999999999999995,0.6870328184080765,0.010972464988158964
0.42999999999999994,0.6850477611312381,0.008015502400717035
0.41999999999999993,0.6823063344730504,0.011540767617972354
0.41000000000000003,0.6839975547763076,0.012447823222682074
0.4,0.6767795626385016,0.013311720437158787
0.39,0.6739860006902731,0.014917381306724918
0.38,0.6741290467294604,0.016163910160536834
0.37,0.6773376769778231,0.01364727454972938
0.36,0.6806010443523652,0.0141625181854564
0.35,0.6671923586042073,0.009167911318775677
0.33999999999999997,0.6719659235185179,0.014461092368023603
0.32999999999999996,0.6636608414163219,0.01183149652134891
0.31999999999999995,0.6641823383911185,0.012785704079000053
0.30999999999999994,0.6640840377400117,0.014809053508789931
0.29999999999999993,0.6646511675860047,0.018785214375246873
0.2899999999999999,0.661482672156524,0.015113651409857433
0.28,0.6636225984470859,0.015273316315372418
0.27,0.6636225984470859,0.015273316315372418
0.26,0.6591354806043965,0.01665415266399175
0.25,0.6620521657288236,0.011495992097561962
0.24,0.6620521657288236,0.011495992097561962
0.22999999999999998,0.6594038966626744,0.010445266754845337
0.21999999999999997,0.6654062663558891,0.010825458603942436
0.20999999999999996,0.6556299396696531,0.011254213936629454
0.19999999999999996,0.6516276126889238,0.008552208323053125
0.18999999999999995,0.6461472118471671,0.010006498930380569
0.17999999999999994,0.6478090271912365,0.009263276639718421
0.16999999999999993,0.6461610154196604,0.01060030973566456
0.15999999999999992,0.6519659569407544,0.015180455108874166
0.15000000000000002,0.628450728278086,0.006304541396571899
0.14,0.6068718784433637,0.004572714759292493
0.13,0.606417030317594,0.008122053759794978
0.12,0.6103020265544766,0.0172327349741984
0.10999999999999999,0.6037749368121463,0.02063383573402038
0.09999999999999998,0.5986185766379625,0.017043326924808658
0.08999999999999997,0.5847484515968786,0.0096445779424501
0.07999999999999996,0.5847484515968786,0.0096445779424501
0.06999999999999995,0.5949320410748336,0.014904740328054252
0.05999999999999994,0.5818918479464227,0.015542022925161221
0.04999999999999993,0.5818918479464227,0.015542022925161221
0.039999999999999925,0.5300715706037948,0.01129508507455019
0.030000000000000027,0.5300715706037948,0.01129508507455019
0.020000000000000018,0.5300715706037948,0.01129508507455019
0.01,0.5743008311713678,0.019138412200461755
