threshold,accuracy_mean,accuracy_std
0.99,0.890807490219595,0.0053687470539189866
0.98,0.8903447652226886,0.005539857237370348
0.97,0.8911161321949038,0.0058886222803110665
0.96,0.8906535261810256,0.005805926263247334
0.95,0.8897281951702409,0.007088983964712337
0.94,0.8895742311316713,0.005881827771360166
0.9299999999999999,0.8897284331362976,0.005813150712779178
0.9199999999999999,0.8900365991794932,0.006070705964216806
0.91,0.8903450031887452,0.005928924962040598
0.9,0.8897283141532691,0.0047834638102701625
0.89,0.8884946981162607,0.004818652523064413
0.88,0.8883407340776911,0.005542833018450767
0.87,0.8880318541363261,0.005011192984056406
0.86,0.8875692481224478,0.005286706317301847
0.85,0.8864894771409807,0.005402121932264622
0.84,0.8872607251301673,0.0032202301127754202
0.83,0.8875697240545609,0.002847352408564723
0.82,0.8875698430375891,0.0031971711292475458
0.81,0.8871066421085697,0.003071416018089708
0.8,0.8871064041425132,0.00326763496682962
0.79,0.8869519641718305,0.0031646400843882744
0.78,0.8880318541363261,0.003503112284652138
0.77,0.8858723121733917,0.0025616036183937125
0.76,0.8857182291517939,0.004190527959276135
0.75,0.8855645030792807,0.0034328406291595265
0.74,0.8840212932027376,0.004456744416400484
0.73,0.8855640271471679,0.004389416994767855
0.72,0.8866433221965219,0.005060878504487119
0.71,0.8851010641842049,0.004567173761131672
0.7,0.885410063108598,0.0032260074860685764
0.69,0.8854095871764851,0.0034220101757662697
0.6799999999999999,0.883405199082403,0.002363838239009691
0.6699999999999999,0.8840221260839354,0.00389112916388682
0.6599999999999999,0.8826340700762444,0.0029861097473746637
0.6499999999999999,0.8837134841086268,0.0035387696074721357
0.6399999999999999,0.8844846131147854,0.0028292402436292797
0.63,0.8820170240916836,0.003784863594496012
0.62,0.8834053180654312,0.001231892356073195
0.61,0.8837133651255986,0.002749205733191578
0.6,0.8840220071009071,0.002570744742366766
0.59,0.8818624651379727,0.0031972710225714393
0.58,0.8826338321101878,0.003574713721173106
0.5700000000000001,0.8832507591117202,0.003445115693842143
0.56,0.8818623461549444,0.003749284509888207
0.55,0.8826338321101879,0.003831558279186016
0.54,0.8838670911981115,0.004209124584419948
0.53,0.881245895085525,0.0038161970036853367
0.52,0.8810915740978708,0.0052912877683382355
0.51,0.880937491076273,0.0048957227290046005
0.5,0.8827877961487574,0.005058474017442986
0.49,0.8800116841333752,0.002937012131873329
0.48,0.8806289680839925,0.0038910388756425037
0.47,0.8806289680839925,0.0038910388756425037
0.45999999999999996,0.8787784250454515,0.0057387903071575
0.44999999999999996,0.8786237471087125,0.005367940997457457
0.43999999999999995,0.8763107170393216,0.0033361221490084826
0.42999999999999994,0.8766192400316019,0.003011103672506778
0.41999999999999993,0.8763107170393216,0.003264068906823365
0.41000000000000003,0.8764648000609194,0.0032256791918787034
0.4,0.874305258097985,0.003509212432905452
0.39,0.8743046631828435,0.0052628776422148325
0.38,0.8767726091550301,0.004663678567724138
0.37,0.8760015991318998,0.003941665507750737
0.36,0.8766184071504041,0.004627184612072913
0.35,0.875693314105676,0.004604266792256681
0.33999999999999997,0.8755389931180216,0.004179479626587831
0.32999999999999996,0.871838026023968,0.004409528267973402
0.31999999999999995,0.8718377880579113,0.004627095670989603
0.30999999999999994,0.8716831101211724,0.006144297998346811
0.29999999999999993,0.8706033391397051,0.007440282220905871
0.2899999999999999,0.8716832291042005,0.005884530751705584
0.28,0.8701410900749117,0.006196896776956113
0.27,0.8701410900749117,0.006196896776956113
0.26,0.867982380993175,0.005247019449197034
0.25,0.8696784840610334,0.005469662232859868
0.24,0.8696784840610334,0.005469662232859868
0.22999999999999998,0.8712206230903223,0.005601312733670079
0.21999999999999997,0.8713753010270615,0.004723382231514084
0.20999999999999996,0.867982380993175,0.004463425866577097
0.19999999999999996,0.8648978649685409,0.004410072555528426
0.18999999999999995,0.8616591469392805,0.003990615957564204
0.17999999999999994,0.8619681458636739,0.005926942416046956
0.16999999999999993,0.8618139438590479,0.007556008339136296
0.15999999999999992,0.8619683838297305,0.006440904764171018
0.15000000000000002,0.8584212617912181,0.004701828521784144
0.14,0.8499388427234738,0.002840592394080108
0.13,0.8474712537003721,0.005574654261311577
0.12,0.8493214397898283,0.0033976573966688194
0.10999999999999999,0.8433055388979318,0.006521308509655212
0.09999999999999998,0.8413007938547645,0.0052653637293742315
0.08999999999999997,0.8383710747498977,0.003482484088551791
0.07999999999999996,0.8383710747498977,0.003482484088551791
0.06999999999999995,0.8374451488239718,0.004667570861772768
0.05999999999999994,0.8229477807285569,0.008014886829229774
0.04999999999999993,0.8229477807285569,0.008014886829229774
0.039999999999999925,0.7953418144435878,0.00857972657166115
0.030000000000000027,0.7953418144435878,0.00857972657166115
0.020000000000000018,0.7953418144435878,0.00857972657166115
0.01,0.7500009518642261,0.010587563964806377
