threshold,accuracy_mean,accuracy_std
0.99,0.890344884205717,0.0054069650591968875
0.98,0.890807490219595,0.004605909497063675
0.97,0.8911164891439884,0.0036325114692795724
0.96,0.8901909201671474,0.0067549613729015415
0.95,0.8883402581455782,0.006024834003996273
0.94,0.8915788571918103,0.00654192288190879
0.9299999999999999,0.8897285521193258,0.0077255799874073544
0.9199999999999999,0.8904993241763994,0.006566555358892006
0.91,0.889419910144017,0.004436732797543259
0.9,0.8886489001208867,0.0049410166769398136
0.89,0.8886491380869433,0.005101509332132375
0.88,0.8871064041425131,0.0053172689763789525
0.87,0.8877236880931305,0.005923000716887085
0.86,0.8875691291394195,0.006219073158217845
0.85,0.8884942221841478,0.004830023076871391
0.84,0.8884945791332324,0.004272336013626511
0.83,0.8880322110854107,0.003969664136403551
0.82,0.8889569471810541,0.003498109319200699
0.81,0.8863355131024111,0.0029124891101415286
0.8,0.8861811921147567,0.003706184919407276
0.79,0.8874150461178217,0.0028897378361008625
0.78,0.8857185861008785,0.003103150600013513
0.77,0.8858725501394481,0.00324758966192728
0.76,0.8857184671178503,0.004891235368298069
0.75,0.8854097061595134,0.004854915350243728
0.74,0.8855637891811112,0.004449765437334691
0.73,0.8858723121733915,0.0033286156524296854
0.72,0.8861807161826437,0.005049805468663477
0.71,0.8846384581703266,0.004116112086977762
0.7,0.8866432032134937,0.003865442832648529
0.69,0.8855640271471679,0.00312340811641367
0.6799999999999999,0.8854097061595134,0.0024924033681618775
0.6699999999999999,0.8841762091055332,0.002046686054822203
0.6599999999999999,0.8829428310345813,0.003167604391069903
0.6499999999999999,0.8835592821040008,0.0030933431757875092
0.6399999999999999,0.8840218881178789,0.00262200181117506
0.63,0.8815544180778053,0.003036376469675815
0.62,0.883559401087029,0.0018325262788422166
0.61,0.882633951093216,0.003183423240489906
0.6,0.8832507591117202,0.0024823456988482986
0.59,0.8824793921395052,0.0031285577730446068
0.58,0.88247974908859,0.0038641610583511577
0.5700000000000001,0.8827881530978422,0.0039986605330605855
0.56,0.8821708691472248,0.0044702598846970655
0.55,0.8812457761024965,0.0040613803508231005
0.54,0.8806290870670207,0.004181981110615318
0.53,0.8814002160731793,0.003731218231974887
0.52,0.8813998591240946,0.0042206861136597044
0.51,0.881245895085525,0.004758988061486741
0.5,0.8821707501641965,0.005455497569278586
0.49,0.8800118031164036,0.004830962176745494
0.48,0.8818629410700858,0.003141360520015786
0.47,0.8818629410700858,0.003141360520015786
0.45999999999999996,0.8778528560686103,0.005158953996896398
0.44999999999999996,0.8770816080794235,0.0030082872717115084
0.43999999999999995,0.8766193590146303,0.002758712073890731
0.42999999999999994,0.8775446900254147,0.0019765880800987805
0.41999999999999993,0.8755394690501348,0.0023856708511662632
0.41000000000000003,0.8761563960516673,0.0027544889288025802
0.4,0.8753851480624804,0.0024883136527743635
0.39,0.8750757921890022,0.005779500427032367
0.38,0.8750762681211152,0.004825305982802498
0.37,0.8766184071504041,0.0033799362386459707
0.36,0.8760011231997866,0.005746864085255125
0.35,0.8752304701257414,0.004711260911636716
0.33999999999999997,0.8753846721303674,0.004986516392012787
0.32999999999999996,0.8719915141304245,0.004783309673761995
0.31999999999999995,0.8707580170764443,0.006385275240090365
0.30999999999999994,0.8727627621196113,0.006359314392119991
0.29999999999999993,0.8702948161474249,0.0074257399448280585
0.2899999999999999,0.8701406141427988,0.00802845704838481
0.28,0.8690619140085859,0.006241549494234824
0.27,0.8690619140085859,0.006241549494234824
0.26,0.8687535099993337,0.006125156992231355
0.25,0.8682905470363707,0.006580534183173252
0.24,0.8682905470363707,0.006580534183173252
0.22999999999999998,0.8704498510332485,0.004815892027616104
0.21999999999999997,0.8710666590517528,0.006722289243908488
0.20999999999999996,0.8681362260487162,0.00441101041447953
0.19999999999999996,0.8661320759206907,0.004535925684911185
0.18999999999999995,0.8625844779500651,0.0063166165147977345
0.17999999999999994,0.8624305139114957,0.006768932330562497
0.16999999999999993,0.8621224668513283,0.006339693009434287
0.15999999999999992,0.8601174838421046,0.0077757597278625065
0.15000000000000002,0.8579580608621986,0.005372333834866369
0.14,0.8505557697250063,0.0024238920327026513
0.13,0.8473169327127179,0.004345383969162553
0.12,0.8477795387265961,0.005388251687173384
0.10999999999999999,0.8428423379689122,0.008006951517159225
0.09999999999999998,0.841917244924184,0.006557565020330842
0.08999999999999997,0.8376003026928238,0.0059625207630653486
0.07999999999999996,0.8376003026928238,0.0059625207630653486
0.06999999999999995,0.8389877637853737,0.00564684882575349
0.05999999999999994,0.823102934597409,0.008342871126752461
0.04999999999999993,0.823102934597409,0.008342871126752461
0.039999999999999925,0.7942619244790923,0.008626221968698165
0.030000000000000027,0.7942619244790923,0.008626221968698165
0.020000000000000018,0.7942619244790923,0.008626221968698165
0.01,0.7500009518642261,0.010587563964806377
