threshold,accuracy_mean,accuracy_std
0.99,0.8917328212303797,0.005712470248520143
0.98,0.890807490219595,0.006114214413317081
0.97,0.8923498672149404,0.005116482631484048
0.96,0.890499086210343,0.005464329785736539
0.95,0.8897280761872126,0.005054883066520443
0.94,0.8892655891563628,0.005704962505319349
0.9299999999999999,0.8906535261810256,0.005533317829681828
0.9199999999999999,0.8895742311316713,0.006061018163040454
0.91,0.890344884205717,0.007031841198965431
0.9,0.8889574231131672,0.006148870206938822
0.89,0.8895737551995582,0.005643737851654449
0.88,0.8878777711147283,0.0041569574084683895
0.87,0.8881859371579237,0.0046860111502088665
0.86,0.8886487811378585,0.004594736493868169
0.85,0.8875694860885043,0.0045040581835190515
0.84,0.8878777711147283,0.003735149092542756
0.83,0.8897285521193258,0.004050698231411838
0.82,0.8881862941070086,0.0037457126099757886
0.81,0.8864900720561218,0.002677919496185376
0.8,0.8860271090931591,0.003974347075713741
0.79,0.8858730260715613,0.0034096333372601404
0.78,0.8869520831548587,0.004306596610205068
0.77,0.8867982380993176,0.0033226088593210057
0.76,0.884792898141009,0.0022887741209023063
0.75,0.884484494131757,0.003894428108849954
0.74,0.8851014211332895,0.004002050172873622
0.73,0.8851010641842049,0.004567173761131657
0.72,0.8866435601625783,0.005194375939211843
0.71,0.883713127159542,0.005517582202751338
0.7,0.8854095871764851,0.003784938843419324
0.69,0.8852555041548873,0.0029217682223718015
0.6799999999999999,0.8841762091055332,0.002046686054822203
0.6699999999999999,0.8847936120391788,0.0022522428257075225
0.6599999999999999,0.883251116060805,0.0030279724248992675
0.6499999999999999,0.8834049611163465,0.003574639417135418
0.6399999999999999,0.8829428310345812,0.004256562624555424
0.63,0.883867805096281,0.0019364296854249038
0.62,0.8835591631209724,0.0014920292604112897
0.61,0.8841764470715898,0.0022548430458499092
0.6,0.883713603091655,0.0023154057679279157
0.59,0.882325071151851,0.0032442679368542967
0.58,0.882016786125627,0.003360416491301889
0.5700000000000001,0.883404842133318,0.004330309602014882
0.56,0.8821709881302532,0.004386353649035694
0.55,0.8830970330392074,0.0022568438343808983
0.54,0.8834046041672614,0.004309621713124184
0.53,0.882016786125627,0.003566383951407274
0.52,0.8821713450793378,0.005463806808638672
0.51,0.8810913361318141,0.004876171429567333
0.5,0.8818625841210009,0.004518571573545971
0.49,0.8809372531102163,0.005275530578798265
0.48,0.882016786125627,0.0037925680699235757
0.47,0.882016786125627,0.0037925680699235757
0.45999999999999996,0.8775445710423867,0.004510355778766508
0.44999999999999996,0.876310955005378,0.004510420863793045
0.43999999999999995,0.877544809008443,0.0036264828107356087
0.42999999999999994,0.875848467974528,0.002874974293620844
0.41999999999999993,0.87708184604548,0.0029583058192989755
0.41000000000000003,0.8763105980562933,0.0035811181674233585
0.4,0.874459460102611,0.0034554769853126486
0.39,0.8749220661164891,0.0033534426690312548
0.38,0.8752302321596848,0.004538384075685506
0.37,0.8749217091674044,0.005176863827019617
0.36,0.8761559201195542,0.004935219032327411
0.35,0.8750765060871718,0.00445990298041679
0.33999999999999997,0.8750763871041436,0.004594715172428385
0.32999999999999996,0.8723002750887613,0.004560220972881683
0.31999999999999995,0.8718377880579113,0.005275428330550845
0.30999999999999994,0.8713745871288919,0.005905287716956773
0.29999999999999993,0.8715291460826029,0.006532442626256302
0.2899999999999999,0.8701412090579399,0.005168851702739084
0.28,0.8699871260363423,0.005648814776855057
0.27,0.8699871260363423,0.005648814776855057
0.26,0.8692156400810989,0.00610254524171343
0.25,0.8702955300455942,0.005298087104371131
0.24,0.8702955300455942,0.005298087104371131
0.22999999999999998,0.8707587309746139,0.0057832654101172805
0.21999999999999997,0.8712208610563789,0.004460427942955118
0.20999999999999996,0.8678279410224926,0.0040865587670945855
0.19999999999999996,0.8656691129577277,0.005012201403623103
0.18999999999999995,0.8621218719361871,0.005154017295867801
0.17999999999999994,0.8636642489315325,0.007718921096794654
0.16999999999999993,0.8613515758112262,0.007045515497280241
0.15999999999999992,0.8595005568405721,0.0077730989889489
0.15000000000000002,0.8571869318560401,0.00488554201758981
0.14,0.8499391996725587,0.0036980110854719743
0.13,0.8453121876695509,0.006464843653691802
0.12,0.8473164567806049,0.004050829324617154
0.10999999999999999,0.8431513368933056,0.006358238643452697
0.09999999999999998,0.8422256489334361,0.007562364251576006
0.08999999999999997,0.8382169917282999,0.003468893043564288
0.07999999999999996,0.8382169917282999,0.003468893043564288
0.06999999999999995,0.8379076358548216,0.005746967395388382
0.05999999999999994,0.8237197426159133,0.007935952720909939
0.04999999999999993,0.8237197426159133,0.007935952720909939
0.039999999999999925,0.7965750735315116,0.008782148870868691
0.030000000000000027,0.7965750735315116,0.008782148870868691
0.020000000000000018,0.7965750735315116,0.008782148870868691
0.01,0.7500010708472544,0.010674382686884955
