threshold,accuracy_mean,accuracy_std
0.99,0.8909616922242212,0.0049064434598534
0.98,0.890653288214969,0.0046770502866323406
0.97,0.8918872612010624,0.005063538354258668
0.96,0.8906536451640538,0.0059452698913133204
0.95,0.8911164891439884,0.006080575450164463
0.94,0.8894201481100735,0.006660397369239887
0.9299999999999999,0.8897284331362976,0.006634558933997343
0.9199999999999999,0.8891112681687086,0.006681914835286413
0.91,0.8897284331362976,0.006634558933997315
0.9,0.889419910144017,0.0059078492858603785
0.89,0.8884948170992889,0.0034321040405625113
0.88,0.889265708139391,0.005314080365182559
0.87,0.8869525590869719,0.0041530892373505945
0.86,0.8888032211085409,0.004233756828578387
0.85,0.8875688911733631,0.004648914746726163
0.84,0.8866443930437763,0.00382941685864004
0.83,0.8889569471810541,0.004959986198472761
0.82,0.8886486621548302,0.003867368248353442
0.81,0.8875694860885043,0.0026402112626332853
0.8,0.8871066421085697,0.0018678950180628876
0.79,0.8863352751363547,0.004623650986498022
0.78,0.8886487811378585,0.0027055893395489163
0.77,0.8863353941193829,0.004273071875392838
0.76,0.8858730260715613,0.002481249705591087
0.75,0.8854099441255701,0.004330992172265118
0.74,0.8841759711394767,0.004162231499501307
0.73,0.8847930171240375,0.003231274969413571
0.72,0.8864897151070371,0.0032891173527342427
0.71,0.8858719552243068,0.005296311550987717
0.7,0.8852555041548873,0.0037424228700564436
0.69,0.885255385171859,0.0037144298837822978
0.6799999999999999,0.8847925411919244,0.003694425165744458
0.6699999999999999,0.8844846131147854,0.0034016671046379217
0.6599999999999999,0.8852557421209439,0.002564660613184628
0.6499999999999999,0.883405199082403,0.002986082278253854
0.6399999999999999,0.8824799870546466,0.002866606084775715
0.63,0.8841760901225049,0.003187774685358481
0.62,0.8844847320978134,0.0006061619539475426
0.61,0.8838676861132528,0.0011833341851624597
0.6,0.8835595200700572,0.002715244228976053
0.59,0.883404366201205,0.0040903652088478265
0.58,0.8827873202166444,0.004603497499784305
0.5700000000000001,0.8809373720932445,0.0027978567113762266
0.56,0.8809368961611316,0.004092199320597158
0.55,0.882787677165729,0.00392344650539806
0.54,0.8815544180778053,0.003440231165340152
0.53,0.883096438124066,0.0033077087459932116
0.52,0.88247974908859,0.004044556363647234
0.51,0.8812461330515816,0.0034136035972254304
0.5,0.8818623461549444,0.0035872303277811796
0.49,0.8824793921395052,0.005605897673808439
0.48,0.881245895085525,0.0049548186675022745
0.47,0.881245895085525,0.0049548186675022745
0.45999999999999996,0.8778533320007235,0.0029835705592576828
0.44999999999999996,0.8783155810655169,0.003829606135106383
0.43999999999999995,0.8789325080670493,0.0026373227515258117
0.42999999999999994,0.8775445710423867,0.0038874274836065395
0.41999999999999993,0.875847992042415,0.002726275332887453
0.41000000000000003,0.876464681077891,0.002620856640611839
0.4,0.8730715230779481,0.002728774980173359
0.39,0.8741504611782176,0.004749251772271238
0.38,0.8764638481966932,0.005040117082938502
0.37,0.8775437381611887,0.004179508086202906
0.36,0.8761561580856106,0.0034880571436961593
0.35,0.8750763871041436,0.004245024610735887
0.33999999999999997,0.8736885690625089,0.00449443073335216
0.32999999999999996,0.8739962591735914,0.0054306775725604965
0.31999999999999995,0.8706040530378747,0.005494536873519714
0.30999999999999994,0.8719916331134525,0.006321930228718959
0.29999999999999993,0.870603815071818,0.006690299124239127
0.2899999999999999,0.8710664210856963,0.00645663097209556
0.28,0.868599545960764,0.005965966361147277
0.27,0.868599545960764,0.005965966361147277
0.26,0.869370318017838,0.00783382127431808
0.25,0.8679821430271186,0.00581198849438948
0.24,0.8679821430271186,0.00581198849438948
0.22999999999999998,0.869987482985427,0.0037705629968608962
0.21999999999999997,0.8721464300332201,0.004132616190732395
0.20999999999999996,0.8689081879360728,0.0036775287078497395
0.19999999999999996,0.8661320759206907,0.005397665678984506
0.18999999999999995,0.8627390369037761,0.006632614260108733
0.17999999999999994,0.8621223478683,0.0055203806732074655
0.16999999999999993,0.8613513378451696,0.006414229809176271
0.15999999999999992,0.8604262448004416,0.008178935444523614
0.15000000000000002,0.8574960497634617,0.005904276764774035
0.14,0.8485509056988111,0.0030768170853912404
0.13,0.8476250987559133,0.006530726581617318
0.12,0.8473165757636331,0.005513821160047356
0.10999999999999999,0.8425348858238861,0.008162290633740592
0.09999999999999998,0.8423794939889774,0.00793921044538149
0.08999999999999997,0.8385256337036087,0.003027464746871913
0.07999999999999996,0.8385256337036087,0.003027464746871913
0.06999999999999995,0.8392965247437105,0.0038664368967425166
0.05999999999999994,0.8232566606699221,0.00789718595243054
0.04999999999999993,0.8232566606699221,0.00789718595243054
0.039999999999999925,0.7961121105685486,0.009506756955327943
0.030000000000000027,0.7961121105685486,0.009506756955327943
0.020000000000000018,0.7961121105685486,0.009506756955327943
0.01,0.7495381078842914,0.010410126557316355
